# Version 1.00
#
# (2.92) P1 SRC, P2 STD, B21 40, B31 0, B501 On, B32 0, B302 Off, 271 pts, 3th, 2 GHz, 10 ms, 25 ms, 0.5 ms, 0.1 ms, Ext Att P1 6 P2 6, LN
# 
freq[Hz],Trc1_S21[dB],
5.927500000000000E+08,-7.149267298011043E+01,
5.930000000000000E+08,-7.213951022203108E+01,
5.932500000000000E+08,-7.286853298753574E+01,
5.935000000000000E+08,-7.353269014345241E+01,
5.937500000000000E+08,-7.411731052435262E+01,
5.940000000000000E+08,-7.485795481822073E+01,
5.942500000000000E+08,-7.550912514889346E+01,
5.945000000000000E+08,-7.595538361906497E+01,
5.947500000000000E+08,-7.678477411170400E+01,
5.950000000000000E+08,-7.771708703391627E+01,
5.952500000000000E+08,-7.836508601378809E+01,
5.955000000000000E+08,-7.878308525425051E+01,
5.957500000000000E+08,-7.968869480553730E+01,
5.960000000000000E+08,-8.009384535853792E+01,
5.962500000000000E+08,-8.065880964688127E+01,
5.965000000000000E+08,-8.087561267323159E+01,
5.967500000000000E+08,-8.172091885641404E+01,
5.970000000000000E+08,-8.252844813012106E+01,
5.972500000000000E+08,-8.305506761215338E+01,
5.975000000000000E+08,-8.377073136117488E+01,
5.977500000000000E+08,-8.379097056298804E+01,
5.980000000000000E+08,-8.503216234929936E+01,
5.982500000000000E+08,-8.546053093613885E+01,
5.985000000000000E+08,-8.662225799818475E+01,
5.987500000000000E+08,-8.681032931055884E+01,
5.990000000000000E+08,-8.771266899034637E+01,
5.992500000000000E+08,-8.774153180720474E+01,
5.995000000000000E+08,-8.864315541570917E+01,
5.997500000000000E+08,-8.873530739718232E+01,
6.000000000000000E+08,-9.040112435895676E+01,
6.002500000000000E+08,-9.081605708738046E+01,
6.005000000000000E+08,-9.051586832344798E+01,
6.007500000000000E+08,-9.091185068490799E+01,
6.010000000000000E+08,-9.080279704738686E+01,
6.012500000000000E+08,-9.219674748594153E+01,
6.015000000000000E+08,-9.399356895020853E+01,
6.017500000000000E+08,-9.305309027113900E+01,
6.020000000000000E+08,-9.466320442062043E+01,
6.022500000000000E+08,-9.596686932537183E+01,
6.025000000000000E+08,-9.569841585679936E+01,
6.027500000000000E+08,-9.498049991205517E+01,
6.030000000000000E+08,-9.656768358013628E+01,
6.032500000000000E+08,-9.591516900562461E+01,
6.035000000000000E+08,-9.649951916222528E+01,
6.037500000000000E+08,-9.644062907678691E+01,
6.040000000000000E+08,-9.871285814957538E+01,
6.042500000000000E+08,-9.712627723469149E+01,
6.045000000000000E+08,-9.784135598591635E+01,
6.047500000000000E+08,-1.015888771416098E+02,
6.050000000000000E+08,-9.768610865907446E+01,
6.052500000000000E+08,-1.045260634215251E+02,
6.055000000000000E+08,-1.037616983078922E+02,
6.057500000000000E+08,-1.004066550705218E+02,
6.060000000000000E+08,-1.038272812520539E+02,
6.062500000000000E+08,-1.007939349406351E+02,
6.065000000000000E+08,-1.014603087211680E+02,
6.067500000000000E+08,-1.050969152603111E+02,
6.070000000000000E+08,-1.029944672121249E+02,
6.072500000000000E+08,-1.061940205149884E+02,
6.075000000000000E+08,-1.040908376187668E+02,
6.077500000000000E+08,-1.107663263785224E+02,
6.080000000000000E+08,-1.111001121589622E+02,
6.082500000000000E+08,-1.062529224906469E+02,
6.085000000000000E+08,-1.069988850099962E+02,
6.087500000000000E+08,-1.072759853875321E+02,
6.090000000000000E+08,-1.045482914550628E+02,
6.092500000000000E+08,-1.056988829980146E+02,
6.095000000000000E+08,-1.088538433071040E+02,
6.097500000000000E+08,-1.095277016580441E+02,
6.100000000000000E+08,-1.112307723805510E+02,
6.102500000000000E+08,-1.086243389438798E+02,
6.105000000000000E+08,-1.187211158861741E+02,
6.107500000000000E+08,-1.184406458045800E+02,
6.110000000000000E+08,-1.055087999745523E+02,
6.112500000000000E+08,-1.171447556843881E+02,
6.115000000000000E+08,-1.109253103654220E+02,
6.117500000000000E+08,-1.114253293505706E+02,
6.120000000000000E+08,-1.143131664781025E+02,
6.122500000000000E+08,-1.077744377051174E+02,
6.125000000000000E+08,-1.106738769176162E+02,
6.127500000000000E+08,-1.076358687439602E+02,
6.130000000000000E+08,-1.070322307034767E+02,
6.132500000000000E+08,-1.137832931737575E+02,
6.135000000000000E+08,-1.157549399681947E+02,
6.137500000000000E+08,-1.126596328183004E+02,
6.140000000000000E+08,-1.115997500260341E+02,
6.142500000000000E+08,-1.041037304952791E+02,
6.145000000000000E+08,-1.208227227724731E+02,
6.147500000000000E+08,-1.187594515944227E+02,
6.150000000000000E+08,-1.161330492368602E+02,
6.152500000000000E+08,-1.156292888917565E+02,
6.155000000000000E+08,-1.177118365010994E+02,
6.157500000000000E+08,-1.210997428890091E+02,
6.160000000000000E+08,-1.145076054860282E+02,
6.162500000000000E+08,-1.174940326216483E+02,
6.165000000000000E+08,-1.237251393713483E+02,
6.167500000000000E+08,-1.096662757613726E+02,
6.170000000000000E+08,-1.047799864732174E+02,
6.172500000000000E+08,-1.138822985599085E+02,
6.175000000000000E+08,-1.103975318848266E+02,
6.177500000000000E+08,-1.168904249866129E+02,
6.180000000000000E+08,-1.106876934146142E+02,
6.182500000000000E+08,-1.094326675770877E+02,
6.185000000000000E+08,-1.274739784749056E+02,
6.187500000000000E+08,-1.114630057421033E+02,
6.190000000000000E+08,-1.455019598037576E+02,
6.192500000000000E+08,-1.205162791831768E+02,
6.195000000000000E+08,-1.023507912285583E+02,
6.197500000000000E+08,-1.076357928038670E+02,
6.200000000000000E+08,-1.001895550505919E+02,
6.202500000000000E+08,-1.141237806532299E+02,
6.205000000000000E+08,-1.069629934060566E+02,
6.207500000000000E+08,-1.160649414477760E+02,
6.210000000000000E+08,-1.045159328819638E+02,
6.212500000000000E+08,-1.115243830825492E+02,
6.215000000000000E+08,-1.032533724698865E+02,
6.217500000000000E+08,-1.183998495917698E+02,
6.220000000000000E+08,-1.084163830783789E+02,
6.222500000000000E+08,-1.113862023627464E+02,
6.225000000000000E+08,-1.237526123017389E+02,
6.227500000000000E+08,-1.095180418817866E+02,
6.230000000000000E+08,-1.164671881090484E+02,
6.232500000000000E+08,-1.041730835731235E+02,
6.235000000000000E+08,-1.062077491991408E+02,
6.237500000000000E+08,-1.109840503320854E+02,
6.240000000000000E+08,-1.190281382012279E+02,
6.242500000000000E+08,-1.076151283052893E+02,
6.245000000000000E+08,-1.154769450449055E+02,
6.247500000000000E+08,-1.110869365798559E+02,
6.250000000000000E+08,-1.161158498195906E+02,
6.252500000000000E+08,-1.116010981077640E+02,
6.255000000000000E+08,-1.301089260927132E+02,
6.257500000000000E+08,-1.139820928208557E+02,
6.260000000000000E+08,-1.101476513689659E+02,
6.262500000000000E+08,-1.095669748774380E+02,
6.265000000000000E+08,-1.079680823238871E+02,
6.267500000000000E+08,-1.031596285743296E+02,
6.270000000000000E+08,-1.080181315058580E+02,
6.272500000000000E+08,-1.145826082062278E+02,
6.275000000000000E+08,-1.121298668357662E+02,
6.277500000000000E+08,-1.167172120528100E+02,
6.280000000000000E+08,-1.200564465876927E+02,
6.282500000000000E+08,-1.084797197393701E+02,
6.285000000000000E+08,-1.224222507472980E+02,
6.287500000000000E+08,-1.050294081505719E+02,
6.290000000000000E+08,-1.100111339180905E+02,
6.292500000000000E+08,-1.056993858363113E+02,
6.295000000000000E+08,-1.112161897205923E+02,
6.297500000000000E+08,-1.065766619602737E+02,
6.300000000000000E+08,-1.055566447090561E+02,
6.302500000000000E+08,-1.095062099528416E+02,
6.305000000000000E+08,-1.208642609611484E+02,
6.307500000000000E+08,-1.133669937170546E+02,
6.310000000000000E+08,-1.042567919121457E+02,
6.312500000000000E+08,-1.101583655113207E+02,
6.315000000000000E+08,-1.058204928686453E+02,
6.317500000000000E+08,-1.127393376937288E+02,
6.320000000000000E+08,-1.083241602395480E+02,
6.322500000000000E+08,-1.041650893602178E+02,
6.325000000000000E+08,-1.105249559939813E+02,
6.327500000000000E+08,-1.083078197092339E+02,
6.330000000000000E+08,-1.192113004385873E+02,
6.332500000000000E+08,-1.110810430553795E+02,
6.335000000000000E+08,-1.110644169769856E+02,
6.337500000000000E+08,-1.102555560274984E+02,
6.340000000000000E+08,-1.144087637803479E+02,
6.342500000000000E+08,-1.048496869030758E+02,
6.345000000000000E+08,-1.065232624527610E+02,
6.347500000000000E+08,-1.036936492679159E+02,
6.350000000000000E+08,-1.150471780033419E+02,
6.352500000000000E+08,-1.083242121397401E+02,
6.355000000000000E+08,-1.078843582372241E+02,
6.357500000000000E+08,-1.118647334432372E+02,
6.360000000000000E+08,-1.075673505103644E+02,
6.362500000000000E+08,-1.188019473688011E+02,
6.365000000000000E+08,-1.148760909791922E+02,
6.367500000000000E+08,-1.164842647888941E+02,
6.370000000000000E+08,-1.099005600499016E+02,
6.372500000000000E+08,-1.192933192526269E+02,
6.375000000000000E+08,-1.095587367910838E+02,
6.377500000000000E+08,-1.158048998600185E+02,
6.380000000000000E+08,-1.268166662035226E+02,
6.382500000000000E+08,-1.105699388278924E+02,
6.385000000000000E+08,-1.070895798904048E+02,
6.387500000000000E+08,-1.168500290267777E+02,
6.390000000000000E+08,-1.136034616720070E+02,
6.392500000000000E+08,-1.109358529872121E+02,
6.395000000000000E+08,-1.074834058917394E+02,
6.397500000000000E+08,-1.077037840646797E+02,
6.400000000000000E+08,-1.074092002956892E+02,
6.402500000000000E+08,-1.074365702750501E+02,
6.405000000000000E+08,-1.108115691728757E+02,
6.407500000000000E+08,-1.119156739015625E+02,
6.410000000000000E+08,-1.087103080074020E+02,
6.412500000000000E+08,-1.210670807398123E+02,
6.415000000000000E+08,-1.160090142667469E+02,
6.417500000000000E+08,-1.124748811513042E+02,
6.420000000000000E+08,-1.064121577911536E+02,
6.422500000000000E+08,-1.103787110851640E+02,
6.425000000000000E+08,-1.119928001075187E+02,
6.427500000000000E+08,-1.097545522100409E+02,
6.430000000000000E+08,-1.117533160786068E+02,
6.432500000000000E+08,-1.265889683078780E+02,
6.435000000000000E+08,-1.083945403533755E+02,
6.437500000000000E+08,-1.123080011571942E+02,
6.440000000000000E+08,-1.170058603442369E+02,
6.442500000000000E+08,-1.092819213156055E+02,
6.445000000000000E+08,-1.087905720550105E+02,
6.447500000000000E+08,-1.135140166192524E+02,
6.450000000000000E+08,-1.092936047950555E+02,
6.452500000000000E+08,-1.120242385945849E+02,
6.455000000000000E+08,-1.138908969265911E+02,
6.457500000000000E+08,-1.203831040527230E+02,
6.460000000000000E+08,-1.139931071220084E+02,
6.462500000000000E+08,-1.084969835982099E+02,
6.465000000000000E+08,-1.297642331277517E+02,
6.467500000000000E+08,-1.158115865915994E+02,
6.470000000000000E+08,-1.155417118781584E+02,
6.472500000000000E+08,-1.178158257999961E+02,
6.475000000000000E+08,-1.105642749647093E+02,
6.477500000000000E+08,-1.135989968650714E+02,
6.480000000000000E+08,-1.180290927367466E+02,
6.482500000000000E+08,-1.089952643477461E+02,
6.485000000000000E+08,-1.246615060316332E+02,
6.487500000000000E+08,-1.168829777882354E+02,
6.490000000000000E+08,-1.076627303510593E+02,
6.492500000000000E+08,-1.124369149348514E+02,
6.495000000000000E+08,-1.086003561494732E+02,
6.497500000000000E+08,-1.099600677856053E+02,
6.500000000000000E+08,-1.183078656566000E+02,
