# Version 1.00
#
# (2.92) P1 SRC, P2 STD, B21 40, B31 0, B501 On, B32 0, B302 Off, 271 pts, 3th, 2 GHz, 10 ms, 25 ms, 0.5 ms, 0.1 ms, Ext Att P1 6 P2 6, LN
# 
freq[Hz],Trc4_S22[dB],
5.927500000000000E+08,-2.146460949730667E-01,
5.930000000000000E+08,-2.133926913097119E-01,
5.932500000000000E+08,-2.125023422434188E-01,
5.935000000000000E+08,-2.114048653070733E-01,
5.937500000000000E+08,-2.104286719564680E-01,
5.940000000000000E+08,-2.094849531922540E-01,
5.942500000000000E+08,-2.086098752575939E-01,
5.945000000000000E+08,-2.074620805155611E-01,
5.947500000000000E+08,-2.066266011267125E-01,
5.950000000000000E+08,-2.053521829574675E-01,
5.952500000000000E+08,-2.044657515827154E-01,
5.955000000000000E+08,-2.034250950268536E-01,
5.957500000000000E+08,-2.027747103843995E-01,
5.960000000000000E+08,-2.016552270378255E-01,
5.962500000000000E+08,-2.010111130638814E-01,
5.965000000000000E+08,-1.999543467141734E-01,
5.967500000000000E+08,-1.990643749363011E-01,
5.970000000000000E+08,-1.982573993570760E-01,
5.972500000000000E+08,-1.973877494879106E-01,
5.975000000000000E+08,-1.965000197328240E-01,
5.977500000000000E+08,-1.955799467084412E-01,
5.980000000000000E+08,-1.945251219453774E-01,
5.982500000000000E+08,-1.937381318040141E-01,
5.985000000000000E+08,-1.930230262936153E-01,
5.987500000000000E+08,-1.919924501908873E-01,
5.990000000000000E+08,-1.911485096367702E-01,
5.992500000000000E+08,-1.905787030329076E-01,
5.995000000000000E+08,-1.897516888996140E-01,
5.997500000000000E+08,-1.888684870996055E-01,
6.000000000000000E+08,-1.882906538326472E-01,
6.002500000000000E+08,-1.872994903222387E-01,
6.005000000000000E+08,-1.866488253219337E-01,
6.007500000000000E+08,-1.859618168136940E-01,
6.010000000000000E+08,-1.852847700046532E-01,
6.012500000000000E+08,-1.843148812043723E-01,
6.015000000000000E+08,-1.837666285906978E-01,
6.017500000000000E+08,-1.830562212970032E-01,
6.020000000000000E+08,-1.822752423682588E-01,
6.022500000000000E+08,-1.816095805688427E-01,
6.025000000000000E+08,-1.809277756823259E-01,
6.027500000000000E+08,-1.803366194440933E-01,
6.030000000000000E+08,-1.794710788107289E-01,
6.032500000000000E+08,-1.789334950830850E-01,
6.035000000000000E+08,-1.782756268534786E-01,
6.037500000000000E+08,-1.776713891666173E-01,
6.040000000000000E+08,-1.770216736041056E-01,
6.042500000000000E+08,-1.764888894280127E-01,
6.045000000000000E+08,-1.758435287839210E-01,
6.047500000000000E+08,-1.753449754567608E-01,
6.050000000000000E+08,-1.746616148328299E-01,
6.052500000000000E+08,-1.736244394591414E-01,
6.055000000000000E+08,-1.731776474651119E-01,
6.057500000000000E+08,-1.727391853977226E-01,
6.060000000000000E+08,-1.722865711219420E-01,
6.062500000000000E+08,-1.716760807207197E-01,
6.065000000000000E+08,-1.710169238580257E-01,
6.067500000000000E+08,-1.703331720044587E-01,
6.070000000000000E+08,-1.700193998568334E-01,
6.072500000000000E+08,-1.691627171056284E-01,
6.075000000000000E+08,-1.686365526219124E-01,
6.077500000000000E+08,-1.682383797059791E-01,
6.080000000000000E+08,-1.676173331776439E-01,
6.082500000000000E+08,-1.670571381327974E-01,
6.085000000000000E+08,-1.665808957724089E-01,
6.087500000000000E+08,-1.660790417982554E-01,
6.090000000000000E+08,-1.652922621329385E-01,
6.092500000000000E+08,-1.647982247508686E-01,
6.095000000000000E+08,-1.645185162544280E-01,
6.097500000000000E+08,-1.640606049201935E-01,
6.100000000000000E+08,-1.635964845176558E-01,
6.102500000000000E+08,-1.629618149843902E-01,
6.105000000000000E+08,-1.621299887120746E-01,
6.107500000000000E+08,-1.615939589339460E-01,
6.110000000000000E+08,-1.610228836920241E-01,
6.112500000000000E+08,-1.603913736079138E-01,
6.115000000000000E+08,-1.596881708631614E-01,
6.117500000000000E+08,-1.591584123173387E-01,
6.120000000000000E+08,-1.585900245552188E-01,
6.122500000000000E+08,-1.580379236638861E-01,
6.125000000000000E+08,-1.574724471175179E-01,
6.127500000000000E+08,-1.571224888906022E-01,
6.130000000000000E+08,-1.563193532866726E-01,
6.132500000000000E+08,-1.557875510258886E-01,
6.135000000000000E+08,-1.549699771315602E-01,
6.137500000000000E+08,-1.544999489937867E-01,
6.140000000000000E+08,-1.539857967713577E-01,
6.142500000000000E+08,-1.535661631204037E-01,
6.145000000000000E+08,-1.526240034405181E-01,
6.147500000000000E+08,-1.522625613384928E-01,
6.150000000000000E+08,-1.517377319991616E-01,
6.152500000000000E+08,-1.513366206735462E-01,
6.155000000000000E+08,-1.508530180508157E-01,
6.157500000000000E+08,-1.501687978345440E-01,
6.160000000000000E+08,-1.495193558602925E-01,
6.162500000000000E+08,-1.491559370589422E-01,
6.165000000000000E+08,-1.483251259621066E-01,
6.167500000000000E+08,-1.480401050203656E-01,
6.170000000000000E+08,-1.476053123308901E-01,
6.172500000000000E+08,-1.469948550874484E-01,
6.175000000000000E+08,-1.464227470420242E-01,
6.177500000000000E+08,-1.461204971321168E-01,
6.180000000000000E+08,-1.456066726505955E-01,
6.182500000000000E+08,-1.450366345421679E-01,
6.185000000000000E+08,-1.445765074844948E-01,
6.187500000000000E+08,-1.441335444472902E-01,
6.190000000000000E+08,-1.433313484450089E-01,
6.192500000000000E+08,-1.430898360211072E-01,
6.195000000000000E+08,-1.425604642818857E-01,
6.197500000000000E+08,-1.422315153515067E-01,
6.200000000000000E+08,-1.417581704229301E-01,
6.202500000000000E+08,-1.413449311271864E-01,
6.205000000000000E+08,-1.412793071034939E-01,
6.207500000000000E+08,-1.408308393689190E-01,
6.210000000000000E+08,-1.403069604301706E-01,
6.212500000000000E+08,-1.400432684796020E-01,
6.215000000000000E+08,-1.395934931151038E-01,
6.217500000000000E+08,-1.394663440904395E-01,
6.220000000000000E+08,-1.387779692057951E-01,
6.222500000000000E+08,-1.382182203888615E-01,
6.225000000000000E+08,-1.382865749827091E-01,
6.227500000000000E+08,-1.377783726251283E-01,
6.230000000000000E+08,-1.375087524500878E-01,
6.232500000000000E+08,-1.371042779648388E-01,
6.235000000000000E+08,-1.368227393302327E-01,
6.237500000000000E+08,-1.363014748378986E-01,
6.240000000000000E+08,-1.360638549253079E-01,
6.242500000000000E+08,-1.358612049404405E-01,
6.245000000000000E+08,-1.354376277914555E-01,
6.247500000000000E+08,-1.354422719540431E-01,
6.250000000000000E+08,-1.349264406570770E-01,
6.252500000000000E+08,-1.349183650899481E-01,
6.255000000000000E+08,-1.347874353020619E-01,
6.257500000000000E+08,-1.345742426294965E-01,
6.260000000000000E+08,-1.342550542161494E-01,
6.262500000000000E+08,-1.339197667333156E-01,
6.265000000000000E+08,-1.337005390792270E-01,
6.267500000000000E+08,-1.336683693069508E-01,
6.270000000000000E+08,-1.331953693502508E-01,
6.272500000000000E+08,-1.329169727611013E-01,
6.275000000000000E+08,-1.327021324279516E-01,
6.277500000000000E+08,-1.324837827332436E-01,
6.280000000000000E+08,-1.322836814304192E-01,
6.282500000000000E+08,-1.319452264269606E-01,
6.285000000000000E+08,-1.318786398504028E-01,
6.287500000000000E+08,-1.314258873549113E-01,
6.290000000000000E+08,-1.311694710041285E-01,
6.292500000000000E+08,-1.309137929649513E-01,
6.295000000000000E+08,-1.305404985437130E-01,
6.297500000000000E+08,-1.302356073226946E-01,
6.300000000000000E+08,-1.301702626009448E-01,
6.302500000000000E+08,-1.300488356798130E-01,
6.305000000000000E+08,-1.297960953213907E-01,
6.307500000000000E+08,-1.293498426408284E-01,
6.310000000000000E+08,-1.292059491794403E-01,
6.312500000000000E+08,-1.291101111546314E-01,
6.315000000000000E+08,-1.287940499563291E-01,
6.317500000000000E+08,-1.286075648320157E-01,
6.320000000000000E+08,-1.281982817400906E-01,
6.322500000000000E+08,-1.280487541101034E-01,
6.325000000000000E+08,-1.277821902310945E-01,
6.327500000000000E+08,-1.278599753391984E-01,
6.330000000000000E+08,-1.274778982495088E-01,
6.332500000000000E+08,-1.270792201066709E-01,
6.335000000000000E+08,-1.267539051087500E-01,
6.337500000000000E+08,-1.265764245352227E-01,
6.340000000000000E+08,-1.263422673753062E-01,
6.342500000000000E+08,-1.261484526947627E-01,
6.345000000000000E+08,-1.257685832384775E-01,
6.347500000000000E+08,-1.256411552658014E-01,
6.350000000000000E+08,-1.255156073668564E-01,
6.352500000000000E+08,-1.251774136817595E-01,
6.355000000000000E+08,-1.251990109548127E-01,
6.357500000000000E+08,-1.250197994683380E-01,
6.360000000000000E+08,-1.246464908509050E-01,
6.362500000000000E+08,-1.243594122070733E-01,
6.365000000000000E+08,-1.241613103981051E-01,
6.367500000000000E+08,-1.239276405312952E-01,
6.370000000000000E+08,-1.238369246937897E-01,
6.372500000000000E+08,-1.235894614415584E-01,
6.375000000000000E+08,-1.233856261305050E-01,
6.377500000000000E+08,-1.231112571642145E-01,
6.380000000000000E+08,-1.229440800219719E-01,
6.382500000000000E+08,-1.227412666668392E-01,
6.385000000000000E+08,-1.226422004243032E-01,
6.387500000000000E+08,-1.224104987849314E-01,
6.390000000000000E+08,-1.222297797437973E-01,
6.392500000000000E+08,-1.220030660394259E-01,
6.395000000000000E+08,-1.218940336992060E-01,
6.397500000000000E+08,-1.217522921522492E-01,
6.400000000000000E+08,-1.216311371609119E-01,
6.402500000000000E+08,-1.212497152292912E-01,
6.405000000000000E+08,-1.212726079840200E-01,
6.407500000000000E+08,-1.211836555536290E-01,
6.410000000000000E+08,-1.209242861610049E-01,
6.412500000000000E+08,-1.208151049946118E-01,
6.415000000000000E+08,-1.207136621925544E-01,
6.417500000000000E+08,-1.207949567315928E-01,
6.420000000000000E+08,-1.206569302717026E-01,
6.422500000000000E+08,-1.205591944831111E-01,
6.425000000000000E+08,-1.203337720478877E-01,
6.427500000000000E+08,-1.203221010791882E-01,
6.430000000000000E+08,-1.201253174477748E-01,
6.432500000000000E+08,-1.199045402693805E-01,
6.435000000000000E+08,-1.199467971144783E-01,
6.437500000000000E+08,-1.198672761396712E-01,
6.440000000000000E+08,-1.195167810271298E-01,
6.442500000000000E+08,-1.194692833382995E-01,
6.445000000000000E+08,-1.194958051022390E-01,
6.447500000000000E+08,-1.193160253903715E-01,
6.450000000000000E+08,-1.190532197085819E-01,
6.452500000000000E+08,-1.188686498827305E-01,
6.455000000000000E+08,-1.187329655385048E-01,
6.457500000000000E+08,-1.188379543579403E-01,
6.460000000000000E+08,-1.185171773788217E-01,
6.462500000000000E+08,-1.186654070217497E-01,
6.465000000000000E+08,-1.185657344523250E-01,
6.467500000000000E+08,-1.183384863568981E-01,
6.470000000000000E+08,-1.183812622585449E-01,
6.472500000000000E+08,-1.181599525212615E-01,
6.475000000000000E+08,-1.182747203034543E-01,
6.477500000000000E+08,-1.179911168989586E-01,
6.480000000000000E+08,-1.180687261949371E-01,
6.482500000000000E+08,-1.181143279445909E-01,
6.485000000000000E+08,-1.176831731201126E-01,
6.487500000000000E+08,-1.176507655293011E-01,
6.490000000000000E+08,-1.176549105552073E-01,
6.492500000000000E+08,-1.172201840802816E-01,
6.495000000000000E+08,-1.174547297616597E-01,
6.497500000000000E+08,-1.172688522283129E-01,
6.500000000000000E+08,-1.173158820568162E-01,
